participant_num,participant_id,response_value,question ,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,nun,secdiff,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,the sun,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,nans,secdiff,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,a mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,y,first,otherp,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,occur is pronounced wrong,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,mcdonalds,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,y,first,otherp,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,James Bond and coats do not sound like they are pronounced correctly,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,first,p,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"should be rush, not rust",what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,coconut,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,subway,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,spongebob,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,Spongebob,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"red, yellow, and green",what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,strawberry,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,y,first,p,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"sounds like it says ""bat"" or ""pat"" which should be ""boat""",if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,Pacific Ocean,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,y,first,p,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"""class"" should be ""clash""",what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,y,first,otherp,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"""set"" should be ""said"" and the answer is vampires",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,y,first,otherp,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"musician is pronounced wrong. Beat, not Bit",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The question does NOT need any corrections.,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,nans,first,,a,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,The answer is musical chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,Janitor is not pronounced correctly,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,secsame,np,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"Janitor is not pronounced correctly and it is in the wrong order. It should be hardworking janitor, not janitor hardworking.",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nun,first,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,I’m good — skip to the next question,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,s,secsame,,,,HH 12/06
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
38,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,y,first,otherp,,,HH 12/06
