participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Scooby Doo,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,I’m good — skip to the next question,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,s,secsame,,,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,NA,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,Scooby-Doo,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,nans,first,,a,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,A cow.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,I’m good — skip to the next question,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,s,secsame,,,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,NA,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",for_what_pink_ice_cream_flavor_wheel_companies_make_their_best_to_use_real_fruit_targ_01_D.wav,target,both_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,y,first,np,,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,"I heard, 'make their best to use real fruit'. That is an error.",for_what_pink_ice_cream_flavor_wheel_companies_make_their_best_to_use_real_fruit_targ_01_D.wav,target,both_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,I’m good — skip to the next question,for_what_pink_ice_cream_flavor_wheel_companies_make_their_best_to_use_real_fruit_targ_01_D.wav,target,both_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,s,secsame,,,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,NA,for_what_pink_ice_cream_flavor_wheel_companies_make_their_best_to_use_real_fruit_targ_01_D.wav,target,both_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rushed_to_tour_to_see_where_the_us_government_does_business_targ_14_A.wav,target,correct,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,first,othernp,,says 'cities' should be 'city' and 'have' should be 'has',JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,I heard 'cities' instead of 'city'.,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_does_business_targ_14_A.wav,target,correct,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rushed_to_tour_to_see_where_the_us_government_does_business_targ_14_A.wav,target,correct,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,secsame,,,,JB_1205
8,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,have' should be 'has'.,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_does_business_targ_14_A.wav,target,correct,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,nun,first,,,attention check passed (7/8 correct),JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,y,secdiff,,a,irrelevant phonological error reported,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Legs"" sounds too much like ""licks""; the answer is 4.",how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,four,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),y,first,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Beatles"" sounds too much like ""Bittles""; the answer is 4.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),y,secsame,acheckp,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Embers"" instead of ""members"", and ""Beatles"" sounds too much like ""Bittles""; the answer is 4.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,four (members),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,nans,first,,a,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,California,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,nans,first,,a,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,Tuesday,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,nans,first,,a,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,yellow,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),y,first,acheckp,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Butterfie"" instead of ""Butterfly""; the answer is a caterpillar.",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,caterpillar (butterfly),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",y,first,acheckp,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Dinter"" instead of ""Winter""; the answer is Spring.",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,"Spring (Winter, sound sub that's not related)",,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),nun,first,acheckf,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),s,secsame,,,,JB_1204
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,Jupiter (planet),,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Strawberry,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,strawberry,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,nun,first,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,y,secdiff,p,,seems to notice phonological error in addition to general difficulty understanding the sentence,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The whole sentence is confusingly worded, but I think the speaker said ""rast"" instead of ""has"" at one point; the answer is Washington DC.",what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Peanuts,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Mario Mario,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,y,secdiff,otherfill,,says it should be 'did' instead of 'does',JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Did"" instead of ""Does""; the answer is The North Pole.",where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,A mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Coconut,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,y,secdiff,otherfill,,says 'that' should be 'which',JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""That"" instead of ""which""; the answer is coconuts.",which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,y,first,p,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Class"" instead of ""clash""; the answer is knights.",what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,nun,first,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,y,first,otherfill,,reports mispronunciation of 'yellow',JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Jello"" instead of ""yellow""; the answer is the Lorax.",in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,y,first,otherfill,,related to factual content,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Onions"" instead of ""garlic""; the answer is vampires.",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,y,first,p,,also reports 'avoided' being mispronounced,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,"""Boat"" instead of ""vote"", ""aboided"" instead of ""avoided""; the answer is Donald Trump.",who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,s,secsame,,,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,NA,who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,nans,first,,a,,JB_1205
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,,,,,,
9,2b59454ffbb3a7af796a6fc9347d05282e36dc003a795fbfa255e48c90d5b188,I’m good — skip to the next question,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,Egypt,s,secsame,,,,JB_1205
